User_ID,Gender,Age,Occupation,City_Category,Purchase
3064,F,34,15,A,14391
3065,F,50,1,A,4698
3066,F,27,19,C,13566
3067,M,59,14,A,11202
3068,M,29,17,A,16055
3069,F,33,0,A,3041
3070,F,58,18,C,19941
3071,M,49,11,B,19591
3072,F,32,7,B,11872
3073,M,44,5,C,5621
3074,M,45,11,B,5352
3075,M,34,6,A,12937
3076,F,19,17,A,16602
3077,F,53,13,C,10972
3078,M,24,7,C,2945
3079,M,30,19,B,9973
3080,M,32,13,B,16118
3081,M,42,4,A,13290
3082,M,40,8,C,18383
3083,F,39,7,B,12366
3084,M,43,1,B,3797
3085,F,50,15,A,13248
3086,M,28,12,A,4257
3087,F,27,6,A,4197
3088,F,42,15,A,10222
3089,F,54,6,B,16152
3090,F,55,13,C,4912
3091,F,58,13,C,13004
3092,F,41,11,A,10874
3093,M,57,0,A,17416
3094,F,50,0,B,8152
3095,M,34,11,A,9172
3096,F,41,19,C,5185
3097,F,54,14,A,11161
3098,M,19,3,C,17765
3099,F,49,6,A,19467
3100,M,41,15,A,6862
3101,M,26,2,C,5070
3102,M,21,6,B,13940
3103,M,34,5,B,10563
3104,F,34,15,A,16931
3105,F,47,7,A,18585
3106,M,57,5,C,18472
3107,F,28,9,C,16772
3108,F,38,15,A,16455
3109,M,38,10,C,8299
3110,F,35,12,B,12188
3111,M,46,5,B,14686
3112,M,41,0,C,16011
3113,F,27,18,C,19938
3114,F,34,11,C,14874
3115,F,35,5,B,15441
3116,M,59,17,A,2054
3117,M,37,12,C,6031
3118,F,54,6,C,11315
3119,F,35,12,C,3552
3120,F,34,7,A,9795
3121,F,26,16,C,7271
3122,M,31,8,C,16665
3123,F,46,19,B,2115
3124,M,48,12,C,5613
3125,M,21,1,B,8372
3126,F,35,3,A,18130
3127,F,37,1,C,5837
3128,F,26,3,C,5533
3129,M,30,17,B,11610
3130,F,32,4,A,13108
3131,F,44,18,A,7831
3132,M,32,9,B,3294
3133,F,45,17,A,17663
3134,M,54,9,A,9550
3135,F,36,4,A,15830
3136,M,43,16,A,15031
3137,F,43,12,A,13869
3138,F,42,16,A,7817
3139,M,43,8,A,14867
3140,M,43,11,A,14086
3141,F,45,13,C,12690
3142,M,35,13,B,18757
3143,M,49,7,A,16770
3144,M,20,4,B,16329
3145,M,19,18,A,12457
3146,F,50,13,A,12034
3147,F,59,8,C,19957
3148,M,36,6,B,19171
3149,M,34,7,B,3545
3150,M,50,13,C,15359
3151,M,29,13,C,15146
3152,F,20,10,B,15498
3153,F,43,13,A,15171
3154,M,52,7,A,16202
3155,M,25,2,B,6374
3156,M,53,17,A,11849
3157,F,24,2,C,18990
3158,M,53,12,C,15336
3159,F,33,11,C,4576
3160,M,41,14,B,7051
3161,F,18,17,B,18706
3162,M,42,4,B,12068
3163,F,27,6,A,18967
3164,M,33,10,B,13001
3165,M,33,10,B,10847
3166,M,25,14,C,6881
3167,F,46,9,A,10414
3168,M,56,14,A,9699
3169,F,45,12,C,18045
3170,F,23,13,A,7123
3171,M,33,16,B,18211
3172,M,37,12,A,5550
3173,M,33,9,C,12634
3174,F,24,0,A,14177
3175,M,58,0,C,2166
3176,F,31,14,B,10309
3177,F,43,15,B,12001
3178,M,43,11,C,4206
3179,M,31,5,B,3250
3180,M,24,5,B,6558
3181,M,50,11,A,11863
3182,M,43,14,B,4151
3183,M,37,3,C,7077
3184,F,20,3,B,17552
3185,F,21,1,A,4297
3186,F,43,11,C,11228
3187,M,28,6,B,4614
3188,F,19,19,B,3879
3189,F,31,8,B,2620
3190,F,47,8,C,10262
3191,F,29,7,A,3925
3192,F,43,13,C,19421
3193,M,50,0,C,12553
3194,M,30,11,A,11630
3195,F,31,1,C,14003
3196,F,41,12,C,10676
3197,F,51,3,B,6898
3198,M,43,19,C,16601
3199,M,38,17,B,15136
3200,F,45,18,C,16578
3201,M,53,15,B,8121
3202,M,57,13,B,7789
3203,F,19,7,B,18310
3204,M,59,11,A,19734
3205,M,26,8,C,15134
3206,F,40,5,C,8485
3207,M,32,17,C,11980
3208,M,30,1,A,5625
3209,F,40,7,B,13512
3210,M,34,13,C,10951
3211,M,19,5,A,10117
3212,F,37,9,A,10989
3213,F,37,7,C,18915
3214,F,20,16,B,13608
3215,M,29,11,A,2598
3216,F,57,16,C,9428
3217,M,19,12,B,6904
3218,F,53,18,A,4909
3219,M,31,11,A,15551
3220,F,33,15,C,19062
3221,F,36,4,C,10922
3222,F,51,15,B,4025
3223,F,23,5,C,15220
3224,M,30,10,C,15190
3225,F,53,16,B,4766
3226,F,39,13,C,2391
3227,M,35,5,B,12935
3228,F,29,10,B,5784
3229,M,47,11,B,4914
3230,F,57,12,C,15243
3231,F,24,3,B,14282
3232,F,49,6,C,14965
3233,M,36,1,B,13505
3234,F,23,5,C,6951
3235,F,37,5,B,9655
3236,F,44,17,A,6610
3237,M,54,19,A,19468
3238,M,24,7,A,9583
3239,F,22,7,B,19701
3240,M,28,7,C,8880
3241,F,32,7,B,4349
3242,F,20,0,B,9208
3243,F,22,1,B,15720
3244,F,40,11,B,8881
3245,F,54,14,C,5722
3246,F,26,3,B,17332
3247,F,32,2,A,9224
3248,M,20,13,A,15229
3249,M,46,7,A,9802
3250,M,23,12,B,13439
3251,M,34,18,C,5134
3252,M,43,4,C,4598
3253,M,38,12,C,6052
3254,M,25,19,B,14741
3255,F,38,0,C,5824
3256,F,28,15,A,5520
3257,F,55,1,C,3249
3258,F,25,6,B,17565
3259,M,59,5,B,14997
3260,M,41,4,C,4014
3261,F,52,3,B,6944
3262,F,31,1,C,2948
3263,M,31,9,C,18490
3264,F,27,4,A,12683
3265,F,29,17,B,16012
3266,F,55,9,A,6692
3267,F,51,14,B,5240
3268,M,58,8,C,11762
3269,F,27,10,B,15731
3270,F,34,16,C,12130
3271,M,34,8,B,19916
3272,M,20,15,A,9608
3273,F,48,5,A,14409
3274,M,18,10,C,19824
3275,F,29,16,A,13589
3276,F,56,3,C,14437
3277,M,21,14,C,19999
3278,F,59,0,C,11705
3279,F,30,19,B,17376
3280,F,51,0,C,13611
3281,F,59,8,A,9590
3282,M,38,11,B,8565
3283,M,39,3,A,3835
3284,F,21,12,C,18738
3285,M,35,6,C,11797
3286,F,22,7,A,5195
3287,F,36,12,B,15868
3288,F,19,10,A,11179
3289,F,29,8,C,10345
3290,F,34,15,B,2906
3291,M,27,9,C,13955
3292,F,51,10,C,17768
3293,M,23,11,A,9198
3294,M,25,13,C,3620
3295,F,28,18,A,13820
3296,F,29,11,B,13766
3297,F,26,17,C,10523
3298,F,19,16,C,6338
3299,F,25,2,B,17911
3300,M,28,0,A,18813
3301,F,53,18,C,7301
3302,F,27,3,B,17144
3303,M,38,15,C,15784
3304,M,37,11,A,4423
3305,F,25,12,A,10272
3306,M,53,16,A,3573
3307,F,46,7,A,18803
3308,M,59,12,B,2466
3309,M,29,19,C,17787
3310,F,31,4,B,7176
3311,M,38,17,A,5393
3312,M,39,14,A,11757
3313,M,38,11,A,17164
3314,M,47,16,A,14222
3315,M,56,14,C,2003
3316,M,37,1,A,9477
3317,F,41,5,C,7998
3318,F,40,16,A,2602
3319,M,24,15,C,9256
3320,F,26,16,C,12559
3321,F,18,19,A,15686
3322,F,43,8,B,15973
3323,M,55,4,B,8714
3324,F,55,0,B,10376
3325,M,39,5,B,13701
3326,F,27,13,B,16891
3327,M,23,16,A,5251
3328,M,34,18,A,10144
3329,F,55,0,A,18438
3330,F,41,0,A,11916
3331,M,27,12,A,4910
3332,F,25,13,A,13482
3333,F,38,5,C,5348
3334,F,23,5,C,19985
3335,M,38,0,A,7830
3336,M,56,13,A,13529
3337,F,41,2,C,10120
3338,F,50,9,C,7480
3339,F,35,18,A,11443
3340,M,45,18,C,8370
3341,M,49,18,B,2170
3342,F,29,3,B,4809
3343,F,59,19,B,8993
3344,F,44,18,C,13946
3345,F,27,9,A,5991
3346,F,59,1,A,2826
3347,F,49,3,A,11857
3348,M,59,5,C,18513
3349,F,43,6,C,19801
3350,M,42,15,B,8798
3351,F,28,6,C,19791
3352,F,40,17,B,7136
3353,M,51,19,B,19421
3354,M,57,18,A,14491
3355,M,40,8,C,9546
3356,M,46,19,A,7903
3357,F,48,9,A,15855
3358,M,24,12,C,18406
3359,F,57,17,C,16949
3360,M,50,15,B,11825
3361,F,38,16,B,8287
3362,F,19,12,B,14193
3363,F,35,11,B,3405
3364,F,50,9,A,11670
3365,F,54,0,A,19578
3366,F,51,7,C,10767
3367,M,37,17,B,9923
3368,F,52,1,B,3606
3369,M,35,15,B,10643
3370,M,41,11,A,10316
3371,F,25,8,C,13646
3372,M,47,2,A,12556
3373,F,27,3,C,12058
3374,M,40,1,C,8250
3375,F,28,7,A,3683
3376,M,19,9,A,13726
3377,F,43,15,C,9663
3378,F,53,10,A,15083
3379,F,50,17,A,15146
3380,F,30,13,C,13253
3381,M,57,7,C,17736
3382,F,42,14,B,5223
3383,M,21,16,A,7441
3384,M,59,17,C,11822
3385,M,36,5,A,9381
3386,F,35,13,A,14863
3387,M,54,2,C,7184
3388,M,47,6,B,18653
3389,M,36,14,C,11315
3390,F,40,15,C,6533
3391,F,33,15,A,19426
3392,M,18,7,B,16560
3393,F,29,6,C,3641
3394,F,41,5,A,17925
3395,M,51,1,C,12633
3396,M,25,12,A,5297
3397,F,35,11,C,19767
3398,M,22,14,B,5996
3399,F,43,8,C,2014
3400,F,47,1,A,16895
3401,F,30,16,C,3674
3402,F,36,4,B,7099
3403,F,46,10,B,19864
3404,F,20,18,B,9363
3405,M,43,6,B,7957
3406,M,57,1,A,6210
3407,F,29,15,C,17776
3408,F,19,11,B,19359
3409,F,28,14,C,4083
3410,M,45,0,A,6158
3411,F,35,12,C,18571
3412,M,30,5,C,4782
3413,F,54,12,B,6100
3414,F,39,17,B,13701
3415,M,29,2,A,17525
3416,M,19,0,C,2097
3417,F,54,14,A,11483
3418,F,24,12,A,5464
3419,F,43,4,A,3787
3420,M,43,12,B,9763
3421,M,41,4,B,2683
3422,M,29,18,C,18092
3423,M,33,17,C,3132
3424,M,40,9,C,14314
3425,M,57,7,B,7877
3426,F,26,14,B,15068
3427,F,49,19,A,16633
3428,M,32,3,B,17758
3429,F,54,1,A,19425
3430,F,30,5,A,13057
3431,M,22,2,B,2854
3432,F,28,6,A,7738
3433,M,27,9,A,4026
3434,M,30,5,C,7365
3435,F,58,15,A,4550
3436,M,32,1,B,9089
3437,M,59,16,B,18623
3438,M,24,12,A,18873
3439,M,57,0,C,14043
3440,M,45,5,B,3036
3441,M,49,4,B,8122
3442,M,52,12,C,16578
3443,M,32,17,A,17689
3444,F,53,11,B,18150
3445,F,38,6,A,13692
3446,F,23,14,A,14054
3447,M,18,2,A,3767
3448,M,21,15,A,6708
3449,F,28,0,B,10353
3450,F,43,15,C,3256
3451,F,54,11,B,12143
3452,M,40,18,C,7351
3453,F,46,7,A,16263
3454,F,38,11,C,2749
3455,M,44,14,A,19092
3456,F,56,1,B,8416
3457,M,57,16,B,8950
3458,M,30,6,C,14328
3459,M,40,12,A,3713
3460,F,33,0,A,14777
3461,F,47,5,C,10308
3462,M,21,12,A,12673
3463,F,57,10,A,17378
3464,F,33,9,A,17329
3465,F,48,15,B,15882
3466,F,59,19,B,18579
3467,M,42,16,B,6714
3468,F,29,16,A,12664
3469,M,43,3,B,17753
3470,M,54,4,A,14321
3471,F,50,13,A,16630
3472,M,45,19,C,19658
3473,F,26,9,A,5709
3474,F,29,13,B,2338
3475,M,22,0,B,8761
3476,M,45,10,A,6275
3477,M,52,17,B,13491
3478,M,22,15,A,8762
3479,F,51,17,C,10834
3480,F,51,7,A,16358
3481,F,30,9,A,11872
3482,M,56,9,C,19553
3483,M,59,4,B,10173
3484,M,31,9,C,18685
3485,F,28,17,C,13333
3486,M,59,5,A,19950
3487,F,55,2,A,13356
3488,M,21,7,C,9816
3489,F,50,8,B,14149
3490,F,24,4,C,13344
3491,M,58,1,B,18187
3492,M,25,1,C,13851
3493,F,54,6,C,9230
3494,F,27,16,B,10803
3495,M,32,9,C,17795
3496,M,55,11,A,3943
3497,F,32,1,C,16015
3498,M,22,9,A,10348
3499,F,46,19,B,13750
3500,F,36,0,B,7385
3501,M,27,3,A,18639
3502,M,29,12,C,11243
3503,M,21,11,A,18273
3504,M,48,10,A,7032
3505,M,35,9,B,8261
3506,F,33,14,A,4634
3507,F,57,4,C,3891
3508,M,53,16,A,12683
3509,M,42,4,B,11967
3510,M,40,1,C,14128
3511,F,29,8,B,9426
3512,M,51,5,A,3970
3513,M,53,17,A,8771
3514,F,54,13,B,12684
3515,F,20,18,B,14857
3516,M,26,13,C,19032
3517,M,35,7,B,11832
3518,M,52,16,B,16640
3519,F,51,2,A,14626
3520,M,58,9,A,15423
3521,M,31,16,B,18802
3522,M,21,10,B,18333
3523,F,46,7,A,4352
3524,F,58,0,C,3751
3525,M,32,12,C,14167
3526,M,45,3,C,7524
3527,F,59,6,C,17183
3528,F,33,13,A,19673
3529,F,29,4,B,13315
3530,F,22,10,C,4702
3531,F,51,16,A,10835
3532,F,59,4,B,16542
3533,F,18,19,C,14259
3534,F,56,2,B,4922
3535,F,49,4,C,8654
3536,M,43,14,B,4021
3537,M,34,18,C,15955
3538,M,44,15,C,17716
3539,F,41,7,B,13310
3540,M,52,12,B,18520
3541,F,59,15,B,6225
3542,F,56,2,A,11209
3543,M,43,0,A,13892
3544,F,55,8,B,17723
3545,M,40,8,A,14719
3546,M,39,16,C,5140
3547,M,21,1,B,13721
3548,F,26,8,A,4587
3549,M,21,18,B,12574
3550,F,24,12,C,8669
3551,M,40,4,C,7004
3552,M,19,8,A,16301
3553,M,41,12,C,10400
3554,F,57,0,B,9504
3555,F,48,14,A,5810
3556,F,48,3,B,8080
3557,M,57,3,B,9408
3558,M,51,19,B,6153
3559,F,41,9,C,13055
3560,F,43,5,B,19752
3561,F,33,11,C,5800
3562,F,30,19,B,3037
3563,F,32,15,C,2992
3564,F,44,2,C,6510
3565,M,21,13,C,2393
3566,F,33,0,B,10005
3567,M,47,9,B,18741
3568,M,47,14,C,19565
3569,F,53,6,B,8817
3570,F,20,3,C,4065
3571,M,39,13,B,14094
3572,F,39,15,C,15879
3573,F,29,13,C,13610
3574,M,38,2,A,2154
3575,M,21,16,B,11746
3576,M,48,13,B,10678
3577,F,48,17,A,8294
3578,M,40,2,C,11574
3579,F,37,18,C,4415
3580,M,32,2,A,17979
3581,M,40,11,A,3070
3582,M,45,4,C,16785
3583,F,33,9,B,18306
3584,F,54,8,A,12067
3585,M,38,0,A,9807
3586,M,32,12,A,9398
3587,M,34,2,A,14202
3588,F,54,18,A,4972
3589,M,30,10,A,19898
3590,F,36,15,C,13312
3591,M,47,5,C,15627
3592,M,35,2,A,3345
3593,M,31,18,C,9641
3594,M,53,5,B,17099
3595,M,53,7,B,15385
3596,M,37,12,A,10644
3597,F,36,11,B,3611
3598,M,24,9,B,12773
3599,F,21,2,C,7779
3600,M,51,3,C,11450
3601,M,19,0,C,9150
3602,F,22,12,C,18737
3603,M,27,3,B,14592
3604,F,49,10,A,15861
3605,F,59,18,C,11755
3606,M,58,10,B,2711
3607,F,30,11,C,15706
3608,F,56,10,B,12924
3609,M,22,5,C,15073
3610,F,27,11,A,17921
3611,M,27,8,C,19813
3612,M,55,9,A,8444
3613,M,44,2,C,12684
3614,M,38,2,C,5420
3615,F,25,19,C,4068
3616,M,18,15,B,9159
3617,M,45,2,B,6806
3618,F,56,9,A,8844
3619,M,31,10,A,13683
3620,M,38,7,B,4906
3621,F,47,5,A,13117
3622,F,38,19,A,5665
3623,F,26,10,B,13622
3624,F,34,11,B,11348
3625,F,22,15,B,17498
3626,F,48,17,B,9882
3627,F,57,12,C,7289
3628,M,55,2,B,15910
3629,F,36,14,A,9798
3630,F,53,13,C,5408
3631,F,50,17,C,19545
3632,M,30,13,A,19643
3633,M,31,4,C,15959
3634,F,50,13,A,6090
3635,F,46,7,C,13033
3636,F,53,14,C,17362
3637,M,27,14,A,15783
3638,M,48,18,A,13394
3639,F,23,19,A,4981
3640,M,18,5,A,10065
3641,F,24,18,B,5554
3642,M,44,7,B,14579
3643,M,38,5,A,10158
3644,F,45,19,B,3014
3645,F,33,14,A,15527
3646,F,40,2,A,14872
3647,F,37,9,C,16201
3648,M,55,14,A,12218
3649,M,42,15,A,5713
3650,M,45,16,A,19876
3651,F,22,18,A,9585
3652,M,38,10,C,6122
3653,F,35,15,A,11892
3654,M,23,4,C,18838
3655,F,46,4,A,19301
3656,F,36,13,C,6374
3657,M,50,17,B,2489
3658,F,18,7,C,2984
3659,F,20,4,C,19344
3660,M,59,6,A,3782
3661,F,38,15,C,16959
3662,F,52,13,C,16542
3663,F,58,4,A,7983
3664,M,57,8,B,3869
3665,M,20,3,B,13496
3666,F,42,3,B,8838
3667,M,55,15,C,15550
3668,F,37,16,A,7702
3669,F,51,14,B,15027
3670,F,38,3,B,13860
3671,F,40,5,B,8032
3672,F,23,15,B,3825
3673,M,30,3,A,13554
3674,F,40,5,B,17333
3675,M,26,4,C,14470
3676,M,34,15,C,5770
3677,F,19,15,A,2029
3678,F,36,9,B,10958
3679,M,36,8,B,17502
3680,M,24,3,C,10806
3681,M,59,13,A,11196
3682,F,59,3,C,4121
3683,M,37,11,A,5009
3684,F,26,9,A,9739
3685,F,34,3,A,6059
3686,F,44,17,C,13285
3687,M,19,12,A,4910
3688,F,53,12,C,16674
3689,F,36,13,C,14161
3690,F,34,17,B,13116
3691,F,22,0,C,15051
3692,F,56,15,C,19626
3693,M,35,14,B,19096
3694,F,24,4,B,15054
3695,F,34,5,B,16070
3696,M,56,5,A,11485
3697,F,53,2,A,16413
3698,M,57,15,B,13855
3699,F,21,11,A,8153
3700,M,55,3,B,7587
3701,M,42,0,A,10827
3702,F,22,3,C,8861
3703,F,47,0,A,12804
3704,F,29,7,A,15979
3705,M,21,4,C,3297
3706,M,41,1,B,16745
3707,M,46,11,A,2357
3708,F,26,16,A,18300
3709,M,21,6,C,16433
3710,M,41,10,C,18624
3711,F,31,3,C,12796
3712,M,22,4,C,10115
3713,M,35,5,B,5860
3714,F,59,10,A,14443
3715,M,36,0,A,6447
3716,F,29,9,A,18521
3717,F,35,19,A,3967
3718,F,34,10,B,8579
3719,F,47,16,A,6849
3720,F,41,7,B,9167
3721,M,28,12,B,9466
3722,M,52,19,C,14349
3723,F,40,17,C,4019
3724,F,34,15,A,8174
3725,M,18,1,B,17689
3726,F,32,4,C,9092
3727,F,49,17,B,19576
3728,F,26,2,C,12505
3729,M,32,16,B,4355
3730,M,45,15,A,2333
3731,F,41,5,A,4562
3732,F,52,18,B,16776
3733,M,39,6,C,3795
3734,M,44,17,C,17270
3735,F,36,13,A,2253
3736,F,29,5,A,5657
3737,M,37,7,A,11615
3738,M,18,14,C,5237
3739,M,38,14,C,5331
3740,F,18,14,A,3027
3741,M,27,15,B,16199
3742,F,49,0,C,15283
3743,M,56,10,A,14186
3744,M,39,4,B,18853
3745,M,35,4,C,15781
3746,M,49,5,B,17120
3747,F,44,1,B,7983
3748,F,45,5,C,3093
3749,M,35,13,A,6789
3750,F,56,10,B,4912
3751,M,46,3,A,17111
3752,M,35,8,C,16332
3753,M,25,2,B,18564
3754,M,48,15,B,14259
3755,F,51,10,B,11412
3756,M,24,3,B,18006
3757,M,53,0,B,11755
3758,F,35,15,C,6684
3759,M,55,18,B,9854
3760,M,26,15,C,8417
3761,M,26,10,A,19946
3762,F,25,7,C,15127
3763,M,52,0,B,19797
3764,F,35,8,A,12698
3765,M,22,11,C,19401
3766,M,31,7,C,17428
3767,F,45,16,C,5654
3768,M,47,9,B,16997
3769,M,21,6,B,15742
3770,F,56,18,C,10949
3771,F,37,5,C,13971
3772,F,42,18,A,17391
3773,F,45,17,B,18565
3774,F,29,14,B,8829
3775,M,19,1,A,12487
3776,F,31,13,C,4667
3777,M,39,9,C,11991
3778,M,48,15,A,18287
3779,M,40,6,C,8173
3780,F,37,7,C,11691
3781,F,55,9,A,17208
3782,M,21,14,A,15235
3783,F,32,7,A,15663
3784,F,41,12,C,11176
3785,F,42,11,A,17072
3786,F,18,7,C,7516
3787,M,24,14,B,18509
3788,M,48,11,B,4620
3789,F,29,10,A,19835
3790,M,59,18,C,11200
3791,F,22,13,C,13896
3792,F,59,17,C,2696
3793,M,55,12,A,4270
3794,M,29,3,C,11226
3795,M,56,16,C,18060
3796,F,35,18,C,11727
3797,M,19,8,B,11005
3798,F,27,6,C,17084
3799,M,32,0,B,16816
3800,M,47,6,C,8717
3801,F,34,6,C,3116
3802,F,21,19,C,19540
3803,F,24,6,B,17179
3804,F,58,7,C,2988
3805,F,48,15,A,12658
3806,F,56,2,C,7587
3807,F,51,12,B,17803
3808,F,23,9,B,18271
3809,M,55,17,A,12269
3810,F,51,6,A,8088
3811,F,32,4,A,4345
3812,M,31,6,B,11276
3813,F,23,16,C,12543
3814,M,54,3,C,5005
3815,M,49,15,A,6435
3816,F,20,18,A,18220
3817,M,20,9,C,12687
3818,F,39,2,A,16147
3819,M,39,2,C,15613
3820,M,27,16,C,17216
3821,M,20,9,C,8628
3822,F,29,16,C,2076
3823,F,46,16,B,7752
3824,M,34,3,C,19956
3825,M,24,5,A,16994
3826,F,30,11,A,7970
3827,F,19,19,A,9952
3828,M,21,16,A,13862
3829,M,27,16,B,5111
3830,F,56,9,C,4737
3831,F,41,6,C,11544
3832,F,34,15,A,6649
3833,F,23,12,A,5868
3834,F,36,2,A,9824
3835,M,22,1,C,9799
3836,F,49,15,B,14379
3837,M,27,5,B,19386
3838,F,26,5,B,10614
3839,M,44,12,B,13101
3840,F,30,6,A,9906
3841,F,36,4,C,7359
3842,M,38,6,A,11615
3843,M,41,1,B,3753
3844,F,55,16,A,15481
3845,F,21,12,B,16130
3846,F,41,15,C,13114
3847,F,52,19,B,12495
3848,F,20,1,A,2146
3849,M,21,4,C,9507
3850,M,54,17,B,18700
3851,F,57,6,B,17977
3852,M,52,10,C,10797
3853,M,48,10,A,10766
3854,M,42,16,C,3177
3855,F,57,15,A,13518
3856,M,30,12,B,5422
3857,F,21,4,B,4594
3858,M,31,19,C,13074
3859,F,30,15,B,19148
3860,M,44,15,C,13392
3861,F,23,15,B,2435
3862,F,34,13,B,5351
3863,M,53,5,A,13169
3864,F,57,1,C,18518
3865,F,52,13,C,10995
3866,F,34,15,B,4366
3867,F,58,19,A,14367
3868,F,19,12,A,13454
3869,F,30,14,C,11668
3870,F,19,11,C,5415
3871,F,45,8,B,12232
3872,M,43,17,C,19390
3873,M,39,13,B,6691
3874,F,20,19,A,9669
3875,F,52,3,C,4748
3876,M,29,7,A,4661
3877,M,41,7,A,17173
3878,M,22,15,B,13599
3879,F,37,9,A,8107
3880,M,56,16,B,14698
3881,F,56,0,B,15309
3882,F,30,17,A,4661
3883,M,58,9,A,17133
3884,F,29,3,B,10210
3885,F,30,0,B,5358
3886,F,27,3,A,2275
3887,F,50,3,B,6078
3888,M,57,3,B,13137
3889,M,33,16,C,6698
3890,F,52,8,C,2364
3891,F,20,18,C,12165
3892,M,22,12,C,2794
3893,F,43,3,C,15646
3894,M,28,4,B,7870
3895,F,24,12,B,2589
3896,F,27,15,C,6313
3897,M,59,4,A,18211
3898,M,51,7,C,9377
3899,M,20,15,A,10861
3900,M,25,0,B,19821
3901,F,48,5,A,14952
3902,M,28,10,B,11047
3903,F,24,15,A,6033
3904,M,19,4,B,18710
3905,M,23,15,B,6278
3906,F,58,6,C,9500
3907,M,49,18,B,6015
3908,M,37,0,C,10242
3909,M,51,8,C,9826
3910,M,33,17,C,11201
3911,F,42,12,A,17105
3912,F,29,14,A,2153
3913,M,24,2,B,10773
3914,M,56,9,C,19171
3915,M,34,8,C,6886
3916,F,28,12,B,4267
3917,F,23,15,C,2970
3918,F,40,2,B,10839
3919,F,44,14,C,15813
3920,M,23,16,A,19329
3921,M,55,13,B,16450
3922,M,19,6,B,7618
3923,F,39,19,A,3495
3924,M,37,15,B,4047
3925,F,42,7,A,11364
3926,F,32,3,C,15091
3927,M,46,19,A,4886
3928,M,25,14,A,17161
3929,M,54,4,B,6158
3930,F,50,12,C,8733
3931,F,39,5,A,3657
3932,M,22,4,C,7043
3933,M,56,16,A,8360
3934,F,35,6,B,18862
3935,M,55,5,A,11329
3936,F,54,1,A,6043
3937,F,47,10,C,16242
3938,M,48,6,A,2597
3939,M,27,7,B,4324
3940,M,32,4,B,9299
3941,M,59,17,A,13231
3942,F,35,15,A,2569
3943,F,40,13,C,5328
3944,F,50,11,C,18524
3945,M,33,16,B,5280
3946,F,55,4,C,5590
3947,M,52,13,A,19458
3948,M,51,5,B,15570
3949,M,45,14,C,4225
3950,M,19,6,B,16878
3951,M,47,13,A,11533
3952,M,30,17,C,11881
3953,F,58,0,A,18747
3954,M,33,5,A,15366
3955,F,22,2,B,17515
3956,F,45,4,B,12832
3957,M,56,11,B,4030
3958,M,37,10,C,8685
3959,M,41,12,C,8157
3960,F,44,15,B,15668
3961,M,47,17,C,19001
3962,F,44,16,C,2193
3963,M,43,16,B,10164
3964,M,24,10,A,3119
3965,F,59,19,C,15351
3966,F,55,9,C,8540
3967,M,22,15,A,14394
3968,F,40,1,A,18910
3969,F,45,16,A,16860
3970,F,51,19,B,7845
3971,F,32,9,A,9971
3972,F,49,12,B,16153
3973,M,43,11,A,5526
3974,M,48,14,A,3634
3975,F,36,6,B,13201
3976,M,26,12,B,2093
3977,M,46,11,A,9716
3978,F,56,11,A,16331
3979,M,21,1,A,18472
3980,F,20,4,C,16241
3981,F,46,1,A,13006
3982,M,28,19,B,8357
3983,F,50,12,C,3445
3984,F,55,2,B,8335
3985,F,28,10,C,18938
3986,F,44,15,C,13956
3987,F,50,0,B,8919
3988,M,38,18,C,7593
3989,M,56,10,B,18586
3990,F,48,8,A,9153
3991,F,55,13,C,6542
3992,M,19,8,B,18192
3993,F,44,6,C,15403
3994,M,53,15,B,15065
3995,F,28,2,A,11878
3996,F,35,18,A,2828
3997,F,18,3,C,9170
3998,F,52,6,C,11749
3999,F,52,11,B,15216
4000,F,48,17,B,13049
4001,F,45,4,C,8785
4002,M,56,9,B,10998
4003,M,18,11,B,6655
4004,M,42,7,B,8918
4005,F,55,18,C,5436
4006,F,37,14,A,6872
4007,F,20,0,A,2360
4008,F,19,2,B,13909
4009,F,35,17,C,6599
4010,F,27,17,B,12168
4011,F,22,1,A,8731
4012,M,26,4,B,4077
4013,F,19,0,A,15750
4014,M,51,9,C,6691
4015,M,55,19,B,19773
4016,F,48,9,C,5514
4017,F,27,4,B,4919
4018,M,29,17,B,18385
4019,M,53,14,B,2393
4020,F,38,19,B,15457
4021,F,23,7,B,2529
4022,M,20,16,C,14211
4023,F,27,11,C,8495
4024,F,22,11,A,8953
4025,F,43,0,B,3713
4026,M,38,3,A,2635
4027,M,43,7,C,17193
4028,M,55,0,A,16633
4029,F,43,14,C,11309
4030,F,25,17,B,17778
4031,M,22,0,A,9445
4032,M,32,10,A,14415
4033,M,33,1,A,16281
4034,F,18,0,A,8602
4035,M,33,11,B,2037
4036,M,54,15,C,11824
4037,F,20,9,C,5775
4038,F,48,17,B,12555
4039,F,30,14,C,7120
4040,M,33,16,A,16678
4041,F,38,9,B,19425
4042,F,19,2,C,6715
4043,M,44,15,B,3394
4044,F,55,5,B,4869
4045,M,43,2,C,5676
4046,M,55,8,C,5721
4047,F,42,10,B,7690
4048,F,28,12,B,7818
4049,F,25,17,C,2234
4050,F,25,3,B,5140
4051,F,50,7,C,10638
4052,F,24,12,B,14897
4053,M,55,9,B,19383
4054,M,38,1,B,19718
4055,F,25,7,C,10325
4056,M,38,5,A,12624
4057,F,37,15,C,8090
4058,M,25,17,B,13377
4059,M,48,16,A,19495
4060,M,46,5,A,16870
4061,F,26,12,B,4103
